id;medication_id;name;frequency;body_system;description;severity;created_at
5fda5734-b992-495b-8e7e-d6c773585c5b;e091164e-8b40-45d3-b15c-126be2c24569;Verlängerte Blutungszeit;not_known;Erkrankungen des Blutes und des Lymphsystems;Durch seine plättchenhemmende Wirkung kann Acetylsalicylsäure das Blutungsrisiko erhöhen. Blutungen wie perioperative Blutungen, Hämatome, Epistaxis, Urogenitalblutungen, Zahnfleischbluten wurden beobachtet.;;2025-12-07 21:55:30.416041+00
173dcb4e-194f-4dba-b0a8-10373ebe9b45;e091164e-8b40-45d3-b15c-126be2c24569;Thrombozytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.452045+00
1211395d-649d-4094-9851-1e479783ebdd;e091164e-8b40-45d3-b15c-126be2c24569;Agranulozytose;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.486927+00
d0d3f3ab-8765-479e-a2b7-7acd4cd34400;e091164e-8b40-45d3-b15c-126be2c24569;Panzytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.526057+00
e1617e28-92d5-4b52-a715-ce1b316d87c0;e091164e-8b40-45d3-b15c-126be2c24569;Leukopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.560622+00
2177c7b1-25fb-47f8-b6c2-34eebf5d021d;e091164e-8b40-45d3-b15c-126be2c24569;Aplastische Anämie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.594141+00
e0e5c125-1e1c-46b7-8d64-9ddd357e6fe7;e091164e-8b40-45d3-b15c-126be2c24569;Eisenmangelanämie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 21:55:30.626275+00
1f9c92e3-7955-4112-8268-f24211185e0a;e091164e-8b40-45d3-b15c-126be2c24569;Hämolyse;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel wurde berichtet.;;2025-12-07 21:55:30.666857+00
cb1af7e7-f3a9-412f-be9d-3f0d7186e4f2;e091164e-8b40-45d3-b15c-126be2c24569;Hämolytische Anämie;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel wurde berichtet.;;2025-12-07 21:55:30.703652+00
ff334fc5-9c54-4b0d-9b0b-69cce785cd32;e091164e-8b40-45d3-b15c-126be2c24569;Schwerwiegende Blutungen (gastrointestinal, cerebral);rare;Erkrankungen des Blutes und des Lymphsystems;Besonders bei Patienten mit nicht eingestelltem Bluthochdruck und/oder gleichzeitiger Behandlung mit Antikoagulantien berichtet, die in Einzelfällen möglicherweise lebensbedrohlich sein können.;severe;2025-12-07 21:55:30.753916+00
f3d31542-6d8d-47d1-8547-b6d7cb42bf29;e091164e-8b40-45d3-b15c-126be2c24569;Auftreten von Asthma;uncommon;Erkrankungen des Immunsystems;;;2025-12-07 21:55:30.784729+00
7bac1c02-467f-47dd-9e9b-cfee980f8605;e091164e-8b40-45d3-b15c-126be2c24569;Überempfindlichkeitsreaktionen (erythematöse/ekzematöse Haut);rare;Erkrankungen des Immunsystems;;;2025-12-07 21:55:30.819981+00
843094f4-a263-4bfa-98bb-0262a9799a96;e091164e-8b40-45d3-b15c-126be2c24569;Verlängerte Blutungszeit;not_known;Erkrankungen des Blutes und des Lymphsystems;;moderate;2025-12-07 21:56:16.627023+00
a545edc0-6c54-414a-b63c-dafb358102a5;e091164e-8b40-45d3-b15c-126be2c24569;Thrombozytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;moderate;2025-12-07 21:56:16.665895+00
50496f52-bbbd-47ee-a94d-9e8f27fefc3b;e091164e-8b40-45d3-b15c-126be2c24569;Agranulozytose;rare;Erkrankungen des Blutes und des Lymphsystems;;severe;2025-12-07 21:56:16.707702+00
0ae7b8b2-e972-4a55-ab5c-9dc3567b281a;e091164e-8b40-45d3-b15c-126be2c24569;Panzytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;severe;2025-12-07 21:56:16.747265+00
084b5d85-d867-4568-89e2-fffc45e15a7f;e091164e-8b40-45d3-b15c-126be2c24569;Leukopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;moderate;2025-12-07 21:56:16.782566+00
ee1b3a72-eae4-4dd1-a162-089047159513;e091164e-8b40-45d3-b15c-126be2c24569;Aplastische Anämie;rare;Erkrankungen des Blutes und des Lymphsystems;;severe;2025-12-07 21:56:16.819351+00
d1d4c6a8-bb8f-4416-862c-0105197cacea;e091164e-8b40-45d3-b15c-126be2c24569;Eisenmangelanämie;rare;Erkrankungen des Blutes und des Lymphsystems;;moderate;2025-12-07 21:56:16.852184+00
6cf7db4b-3583-4aef-8d47-52fd3e473eb1;e091164e-8b40-45d3-b15c-126be2c24569;Hämolyse;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel.;moderate;2025-12-07 21:56:16.889782+00
7a70cba6-9092-46d4-b4e9-f81a9b15ed49;e091164e-8b40-45d3-b15c-126be2c24569;Hämolytische Anämie;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel.;moderate;2025-12-07 21:56:16.933168+00
8c65285d-c140-49b7-a64c-8e9e1c1b1505;e091164e-8b40-45d3-b15c-126be2c24569;Blutungen;not_known;Erkrankungen des Blutes und des Lymphsystems;Wie perioperative Blutungen, Hämatome, Epistaxis, Urogenitalblutungen, Zahnfleischbluten.;moderate;2025-12-07 21:56:16.974308+00
7d6fd04a-24e8-45b0-9a4e-a4c0450a1c1d;e091164e-8b40-45d3-b15c-126be2c24569;Gastrointestinale Blutungen;rare_to_very_rare;Erkrankungen des Blutes und des Lymphsystems;Schwerwiegend, besonders bei Patienten mit nicht eingestelltem Bluthochdruck und/oder gleichzeitiger Behandlung mit Antikoagulantien, potenziell lebensbedrohlich.;severe;2025-12-07 21:56:17.032374+00
7a068744-e9c3-4e64-a2d6-160518e01974;e091164e-8b40-45d3-b15c-126be2c24569;Cerebrale Blutungen;rare_to_very_rare;Erkrankungen des Blutes und des Lymphsystems;Schwerwiegend, besonders bei Patienten mit nicht eingestelltem Bluthochdruck und/oder gleichzeitiger Behandlung mit Antikoagulantien, potenziell lebensbedrohlich.;severe;2025-12-07 21:56:17.069244+00
912b4f91-386e-45c5-aaba-f630a7c83f65;e091164e-8b40-45d3-b15c-126be2c24569;Bronchospasmus;gelegentlich;Erkrankungen des Immunsystems;;moderate;2025-12-07 21:56:17.10646+00
a9a686d2-445c-443e-a2aa-cb400e908509;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Hypersensitivitätsreaktionen;uncommon;Immunsystem;Gemeldet wurden Hypersensitivitätsreaktionen;;2025-12-07 21:56:58.900759+00
5bf09fbd-81c0-47da-b045-6740dc2f3d2e;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Vegetative Reaktionen;uncommon;Nervensystem;Gemeldet wurden vegetative Reaktionen;;2025-12-07 21:56:58.926263+00
b67c82c9-9c13-461c-aca7-8129fa1bee20;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Reaktionen an der Injektionsstelle;uncommon;Allgemeine Störungen und Reaktionen an der Injektionsstelle;Verschiedene Formen von Reaktionen an der Injektionsstelle;;2025-12-07 21:56:58.952669+00
23f2504d-04de-489a-af2d-84ec30dca639;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Réactions d'hypersensibilité;not_known;Troubles du système immunitaire;Des réactions d'hypersensibilité ont été rapportées.;moderate;2025-12-07 21:57:42.284892+00
d39ccaf6-9835-49de-89db-1f7c6cad346d;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Réactions végétatives;not_known;Troubles du système nerveux;Des réactions végétatives ont été rapportées.;mild;2025-12-07 21:57:42.324331+00
8fb66a3b-235c-49bf-979d-4cb06564990f;6aa04969-0a80-4255-a5e6-e2a4f1a34bb7;Réactions au site d'injection;not_known;Troubles généraux et anomalies au site d'administration;Diverses formes de réactions au site d'injection ont été rapportées.;mild;2025-12-07 21:57:42.358182+00
e3544818-1c26-4817-a10a-f518fa4012e5;8aecdd8a-a09d-4f0d-905e-642c8a33d338;Cataracte sous-capsulaire;common;Troubles oculaires;;;2025-12-07 22:05:28.835726+00
a9b4a015-d097-4f4b-a458-0aeca5ac61b3;8aecdd8a-a09d-4f0d-905e-642c8a33d338;Abrasion cornéenne;common;Troubles oculaires;;;2025-12-07 22:05:28.889362+00
789e0f73-8394-4fbe-8945-242631dd3dd7;8aecdd8a-a09d-4f0d-905e-642c8a33d338;Cataracte corticale;common;Troubles oculaires;;;2025-12-07 22:05:28.917879+00
8f3af521-c33a-4f42-9591-1ab9a691a5b6;3528da2a-83bd-48fd-9b54-ebb06f057d82;Überempfindlichkeitsreaktionen;common;Immunsystem;Anaphylaktoide/Überempfindlichkeitsreaktionen oder andere idiosynkratische Reaktionen, die sich in Herz-Kreislauf-, Atem- und Hautsymptomen äussern können. Leichte bis schwere Reaktionen und Schockzustände möglich. Meist innerhalb von 30 Minuten, selten Spätreaktionen (Stunden oder Tage).;moderate;2025-12-07 21:58:31.280416+00
2f086184-cecc-4342-aa98-8477ec6ccea1;3528da2a-83bd-48fd-9b54-ebb06f057d82;Schwere kutane Nebenwirkungen (SCARs);not_known;Haut und Unterhautzellgewebe;Einschliesslich Stevens-Johnson-Syndrom (SJS), toxische epidermale Nekrolyse (TEN), Arzneimittelexanthem mit Eosinophilie und systemischen Symptomen (DRESS) sowie akute generalisierte exanthematische Pustulose (AGEP). Lebensbedrohlich oder tödlich möglich. Die meisten Reaktionen traten innerhalb von 8 Wochen auf (AGEP 1–12 Tage, DRESS 2–8 Wochen, SJS/TEN 5 Tage bis 8 Wochen). Ein Beginn von SCARs ist aber schon nach 1 Stunde möglich. Keine erneute Anwendung bei Auftreten von SCARs.;severe;2025-12-07 21:58:31.334285+00
182e1543-2e6d-4f14-821f-88c9f0328016;3528da2a-83bd-48fd-9b54-ebb06f057d82;Enzephalopathie;not_known;Nervensystem;Durch Kontrastmittel induzierte Enzephalopathie, kann sich durch Symptome wie Kopfschmerzen, Sehstörungen, kortikale Blindheit, Verwirrung, Krampfanfälle, Koordinationsverlust, Hemiparese, Aphasie, Bewusstlosigkeit, Koma und Hirnödeme manifestieren. Symptome treten normalerweise innerhalb von Minuten bis Stunden auf und klingen im Allgemeinen innerhalb von Tagen ab.;moderate;2025-12-07 21:58:31.391796+00
baf46568-508d-4e7e-8edd-fc85dcec0b0c;3528da2a-83bd-48fd-9b54-ebb06f057d82;Anaphylaktoide/Überempfindlichkeitsreaktionen;uncommon;Immunsystem;Reaktionen, die sich in Herz-Kreislauf-, Atem- und Hautsymptomen äussern. Leichte bis schwere Reaktionen und auch Schockzustände sind möglich. Treten im Allgemeinen innerhalb von 30 Minuten nach Kontrastmittelgabe auf, in seltenen Fällen auch Spätreaktionen (nach Stunden oder Tagen).;moderate;2025-12-07 21:59:11.365016+00
3f5fe509-d7b4-4fa2-a318-ac3bf24bd619;3528da2a-83bd-48fd-9b54-ebb06f057d82;Schwere kutane Nebenwirkungen (SCARs);unknown;Haut und Unterhautgewebe;Einschliesslich Stevens-Johnson-Syndrom (SJS), toxische epidermale Nekrolyse (TEN), Arzneimittelexanthem mit Eosinophilie und systemischen Symptomen (DRESS) sowie akute generalisierte exanthematische Pustulose (AGEP). Lebensbedrohlich oder tödlich. Die meisten Reaktionen traten innerhalb von 8 Wochen auf (AGEP 1 – 12 Tage, DRESS 2 – 8 Wochen, SJS/TEN 5 Tage bis 8 Wochen). Ein Beginn von SCARs ist aber schon nach 1 Stunde möglich.;severe;2025-12-07 21:59:11.411756+00
d3f181b5-8d77-4f22-9c65-ad65b6b84553;3528da2a-83bd-48fd-9b54-ebb06f057d82;Hyperthyreose;unknown;Endokrines System;Jodhaltige Kontrastmittel können bei prädisponierten Patienten eine Hyperthyreose und thyreotoxische Krise auslösen.;moderate;2025-12-07 21:59:11.4589+00
12f65e57-b5f9-46b6-a051-5a0c889bed11;3528da2a-83bd-48fd-9b54-ebb06f057d82;Hypothyreose;unknown;Endokrines System;Bei Schilddrüsenfunktionstests wurden Befunde berichtet, welche auf das Vorliegen einer Hypothyreose oder einer vorübergehenden Unterdrückung der Schilddrüsenfunktion hinwiesen, speziell bei Neugeborenen und Frühgeborenen.;moderate;2025-12-07 21:59:11.489736+00
5a1ccf3a-8f08-4810-a4e0-aa842dbec599;3528da2a-83bd-48fd-9b54-ebb06f057d82;Anfälle und neurologische Komplikationen;unknown;Zentralnervensystem;Erhöhtes Risiko bei Patienten, die früher bereits unter Anfällen oder anderen Erkrankungen des ZNS gelitten haben.;moderate;2025-12-07 21:59:11.516203+00
31b5e474-0cb0-4473-b6a0-a2c2b64f65fe;3528da2a-83bd-48fd-9b54-ebb06f057d82;Kontrastmittelinduzierte Enzephalopathie;unknown;Zentralnervensystem;Kann sich durch Symptome und Anzeichen einer neurologischen Dysfunktion wie Kopfschmerzen, Sehstörungen, kortikale Blindheit, Verwirrung, Krampfanfälle, Koordinationsverlust, Hemiparese, Aphasie, Bewusstlosigkeit, Koma und Hirnödem manifestieren. Symptome treten normalerweise innerhalb von Minuten bis Stunden nach der Verabreichung von Iopromid auf und klingen im Allgemeinen innerhalb von Tagen ab.;severe;2025-12-07 21:59:11.549818+00
b1acef9c-e500-49a7-b14d-e14d1ac996f0;3b14f8fb-d774-43ad-ae97-a87454a98566;Anaphylaktoide/Überempfindlichkeitsreaktionen;;Immunologisches System / Herzkreislauf / Atemwege / Haut;Leichte bis schwere Reaktionen und auch Schockzustände möglich. Können innerhalb von 30 Minuten oder verzögert (Stunden oder Tage) auftreten.;moderate;2025-12-07 21:59:53.245364+00
648966a2-62d2-4b2e-a66d-474c462bbc5b;3b14f8fb-d774-43ad-ae97-a87454a98566;Schwere kutane Nebenwirkungen (SCARs);not_known;Haut und Unterhautgewebe;Einschliesslich Stevens-Johnson-Syndrom (SJS), toxische epidermale Nekrolyse (TEN), Arzneimittelexanthem mit Eosinophilie und systemischen Symptomen (DRESS) sowie akute generalisierte exanthematische Pustulose (AGEP). Können lebensbedrohlich oder tödlich sein. Treten meist innerhalb von 8 Wochen auf (AGEP 1–12 Tage, DRESS 2–8 Wochen, SJS/TEN 5 Tage bis 8 Wochen), können aber auch schon nach 1 Stunde auftreten. Kinder können Symptome mit Infektion verwechseln.;severe;2025-12-07 21:59:53.295253+00
82bda441-f944-4634-94b3-94d50fc98c7e;3b14f8fb-d774-43ad-ae97-a87454a98566;Hyperthyreose / thyreotoxische Krise;;Endokrines System;Ausgelöst durch iodhaltige Kontrastmittel bei Patienten mit bekannter oder vermuteter Hyperthyreose oder Struma.;severe;2025-12-07 21:59:53.345161+00
547d8819-b77f-43d7-a38a-a968b165e8b5;3b14f8fb-d774-43ad-ae97-a87454a98566;Hypothyreose / vorübergehende Unterdrückung der Schilddrüsenfunktion;;Endokrines System;Bei erwachsenen und pädiatrischen Patienten, einschliesslich Neugeborenen (besonders Frühgeborenen) nach Iod-Exposition.;moderate;2025-12-07 21:59:53.393874+00
a4bc842e-4233-4136-addf-4ef48f3f705a;3b14f8fb-d774-43ad-ae97-a87454a98566;Anfälle und neurologische Komplikationen;;Zentralnervensystem;Erhöhtes Risiko bei Patienten mit früheren Anfällen oder anderen ZNS-Erkrankungen. Häufiger bei Zerebralangiographie.;severe;2025-12-07 21:59:53.432883+00
5f1ace99-df9c-43cf-b6d7-cc2efbd538d9;3b14f8fb-d774-43ad-ae97-a87454a98566;Kontrastmittelinduzierte Enzephalopathie;;Zentralnervensystem;Kann sich durch Kopfschmerzen, Sehstörungen, kortikale Blindheit, Verwirrung, Krampfanfälle, Koordinationsverlust, Hemiparese, Aphasie, Bewusstlosigkeit, Koma und Hirnödem manifestieren. Symptome treten normalerweise innerhalb von Minuten bis Stunden nach der Verabreichung auf und klingen ab.;severe;2025-12-07 21:59:53.469331+00
e943a642-de44-46af-a6bc-604cc5505610;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Réactions anaphylactoïdes/d'hypersensibilité;common;Système immunitaire, cardiovasculaire, respiratoire, cutané;Réactions de légères à sévères, y compris états de choc. Ces réactions surviennent généralement dans les 30 minutes suivant l'administration du produit. Les patients sous bêta-bloquants peuvent être réfractaires au traitement standard aux bêta-agonistes.;moderate;2025-12-07 22:00:30.572489+00
a6bc1f78-a86b-40d4-9ce9-4e54ddce981c;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Hypothyroïdie;uncommon;Troubles endocriniens;Peut être induite, en particulier chez les nouveau-nés et les prématurés exposés in utero ou pendant la période néonatale. Une surveillance de la fonction thyroïdienne est recommandée.;moderate;2025-12-07 22:00:30.624801+00
7013e519-a91c-4221-a829-b830385d0d36;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Crise thyrotoxique;rare;Troubles endocriniens;Peut être déclenchée chez les patients atteints d'hyperthyroïdie connue ou suspectée.;severe;2025-12-07 22:00:30.676685+00
13513fb8-31eb-486f-9601-c3c4b0fd9df8;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Anomalies du bilan électrolytique et de l'hémodynamique;uncommon;Troubles métaboliques et nutritionnels, système cardiovasculaire;Peut survenir chez les nourrissons, en particulier les nouveau-nés.;moderate;2025-12-07 22:00:30.727445+00
18789d47-1094-4bd2-9a9e-e3501845b171;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Encéphalopathie induite par le produit de contraste;unknown;Troubles du système nerveux central;Peut inclure des symptômes neurologiques tels que maux de tête, troubles visuels, cécité corticale, confusion, convulsions, perte de coordination, hémiparésie, aphasie, perte de conscience, coma et œdème cérébral. Les symptômes apparaissent généralement quelques minutes à quelques heures après l'administration.;severe;2025-12-07 22:00:30.772776+00
4192f43b-1be1-4d3c-a0cb-b2238eaaae9a;8aecdd8a-a09d-4f0d-905e-642c8a33d338;Œdème palpébral;common;Troubles oculaires;;;2025-12-07 22:05:28.861479+00
860ca3af-b8fe-4eb1-b0a5-550d03f3de10;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Réactions cutanées indésirables graves (SCARs);unknown;Affections cutanées et sous-cutanées;Y compris le syndrome de Stevens-Johnson (SJS), la nécrolyse épidermique toxique (TEN), le syndrome d'hypersensibilité médicamenteuse avec éosinophilie et symptômes systémiques (DRESS) et la pustulose exanthématique aiguë généralisée (AGEP), potentiellement mortelles. La plupart surviennent dans les 8 semaines (AGEP 1-12 jours, DRESS 2-8 semaines, SJS/TEN 5 jours à 8 semaines). Un début est possible après 1 heure. Ne pas réadministrer en cas de SCARs antérieures.;severe;2025-12-07 22:00:30.810013+00
35da28d6-29f5-4953-abd0-6102cff20547;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Anaphylaktoide/Überempfindlichkeitsreaktionen;;Immunologisches System / Kardio-vaskuläres System / Respiratorisches System / Haut und Unterhautgewebe;Reaktionen oder andere idiosynkratische Reaktionen, die sich in Herz-Kreislauf-, Atem- und Hautsymptomen äussern. Leichte bis schwere Reaktionen und auch Schockzustände möglich, meistens innerhalb von 30 Minuten nach Kontrastmittelgabe. Spätreaktionen möglich (nach Stunden oder Tagen).;severe;2025-12-07 22:02:28.897685+00
a845555c-31e6-44b0-8630-477f9a5d59f0;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Schwere kutane Nebenwirkungen (SCARs);not_known;Haut und Unterhautgewebe;Einschließlich Stevens-Johnson-Syndrom (SJS), toxische epidermale Nekrolyse (TEN), Arzneimittelexanthem mit Eosinophilie und systemischen Symptomen (DRESS) sowie akute generalisierte exanthematische Pustulose (AGEP), die lebensbedrohlich oder tödlich sein können. Meistens innerhalb von 8 Wochen, aber dès 1 heure possible.;severe;2025-12-07 22:02:28.937814+00
97bee287-ef06-469a-afc4-04ca54eeb834;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Hyperthyreose / thyreotoxische Krise;;Endokrines System;Bei Patienten mit bekannter oder vermuteter Hyperthyreose oder Struma, ausgelöst durch Iodierte Röntgenkontrastmittel.;moderate;2025-12-07 22:02:28.973178+00
ebb6ec3d-4f06-4f0d-b422-e246178b2bb7;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Hypothyreose / vorübergehende Unterdrückung der Schilddrüsenfunktion;;Endokrines System;Bei erwachsenen und pädiatrischen Patienten nach Verabreichung jodhaltiger Kontrastmittel. Bei Neugeborenen, speziell Frühgeborenen, die entweder während der Schwangerschaft über die Mutter oder in der Neonatalphase (inkl. Stillen) Ultravist ausgesetzt worden sind.;moderate;2025-12-07 22:02:29.011009+00
b55b5f35-c9b7-46de-94f1-8ac8e3ce0000;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Anfälle oder andere Erkrankungen des ZNS;;Zentralnervensystem;Erhöhtes Risiko bei Patienten mit früheren Anfällen oder anderen Erkrankungen des ZNS.;moderate;2025-12-07 22:02:29.048322+00
33736811-b67d-42fb-b61c-cb62aef79d4d;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Réactions anaphylactoïdes/hypersensibilité;common;Système immunitaire / cardiovasculaire / respiratoire / cutané;Réactions anaphylactoïdes/d'hypersensibilité ou autres réactions idiosyncratiques, se manifestant par des symptômes cardiovasculaires, respiratoires et cutanés. Des réactions de type allergique ont également été observées occasionnellement, allant de légères à graves et pouvant inclure des états de choc. Généralement dans les 30 minutes suivant l'administration, mais des réactions tardives sont possibles (après des heures ou des jours). Risque accru en cas d'antécédent de réaction aux produits de contraste, d'asthme bronchique ou d'autres réactions allergiques. Les patients traités par bêta-bloquants peuvent être réfractaires au traitement standard par bêta-agonistes. Risque plus élevé de conséquences graves ou fatales chez les patients atteints de maladies cardiovasculaires. Nécessite une surveillance après l'examen. Une prémédication par glucocorticoïdes peut être envisagée chez les patients à risque élevé ou avec des antécédents d'asthme ou d'allergie nécessitant un traitement.;moderate;2025-12-07 22:03:16.283638+00
a0333971-f5f0-4ef8-bbc7-3153be2ddef4;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Effets indésirables cutanés graves (SCARs);not_known;Peau et tissus sous-cutanés;Incluent le syndrome de Stevens-Johnson (SJS), la nécrolyse épidermique toxique (TEN), l'exanthème médicamenteux avec éosinophilie et symptômes systémiques (DRESS) et la pustulose exanthématique aiguë généralisée (AGEP), pouvant être mortels. Les patients doivent être informés des signes et symptômes et étroitement surveillés pour les réactions cutanées. La prophylaxie ne peut pas prévenir ou atténuer les réactions cutanées graves. Chez les enfants, la présentation initiale d'une éruption cutanée peut être confondue avec une infection. La plupart de ces réactions sont survenues dans les 8 semaines (AGEP 1-12 jours, DRESS 2-8 semaines, SJS/TEN 5 jours à 8 semaines). Elles peuvent commencer dès 1 heure. Si un patient a développé une SCARs liée à l'iopromide, l'iopromide ne doit plus être utilisé chez ce patient.;severe;2025-12-07 22:03:16.312273+00
cfddc165-155b-446a-8526-00b2a4fd3920;6d0a9106-90ac-4ab7-8a11-8d62f2a7ea13;Troubles de la fonction thyroïdienne;not_known;Système endocrinien;Les produits de contraste iodés influencent la fonction thyroïdienne. Chez les patients atteints d'hyperthyroïdie connue ou suspectée ou de goitre, une évaluation attentive du rapport risques/bénéfices est nécessaire, car ces produits peuvent déclencher une hyperthyroïdie et une crise thyréotoxique. Un contrôle de la fonction thyroïdienne et/ou une médication thyréostatique préventive peuvent être nécessaires. Des résultats de tests de la fonction thyroïdienne suggérant une hypothyroïdie ou une suppression transitoire de la fonction thyroïdienne ont été rapportés après l'administration de produits de contraste iodés. Chez les nouveau-nés, en particulier les prématurés, exposés à Ultravist in utero ou en période néonatale, il est recommandé de surveiller la fonction thyroïdienne. Une exposition excessive à l'iode peut provoquer une hypothyroïdie nécessitant un traitement.;moderate;2025-12-07 22:03:16.340285+00
