id;name;icd_code;synonyms;description;category;specialty;severity;created_at;updated_at
261d7522-a2b6-4252-9873-32f3b6041353;Aménorrhée;;[];L'aménorrhée est l'absence de menstruation, souvent définie comme l'absence d'une ou plusieurs périodes menstruelles. L'aménorrhée primaire fait référence à l'absence de menstruation chez une personne n'ayant pas eu de règles avant l'âge de 15 ans. L'aménorrhée secondaire fait référence à l'absence de trois périodes consécutives ou plus chez une personne ayant eu des périodes dans le passé.;Gynécologie;Gynécologie, Endocrinologie;moderate;2025-12-07 20:09:55.356818+00;2025-12-07 20:09:55.356818+00
19b4488c-4f54-4435-a72a-97430ea9677e;Herpes labial;;"[""Ampolla febril"",""Herpes febril""]";El herpes labial, también conocido como herpes febril, es una infección viral común. Se presenta como pequeñas ampollas llenas de líquido sobre o alrededor de los labios. Estas ampollas a menudo se agrupan y, una vez que se abren, forman una costra. Generalmente, el herpes labial desaparece sin tratamiento en un plazo de 2 a 4 semanas, pero se pueden recetar medicamentos antivirales para acelerar el proceso de recuperación.;Infectología;Dermatología;mild;2025-12-07 20:11:23.650107+00;2025-12-07 20:11:23.650107+00
1cf24673-3804-4317-8e61-ebbff6e73b4e;Thrombocytopénie;;"[""Faible numération plaquettaire""]";La thrombocytopénie est une affection caractérisée par un faible nombre de plaquettes (thrombocytes) dans le sang. Les plaquettes sont des cellules sanguines qui aident le sang à coaguler. Une thrombocytopénie légère peut ne pas nécessiter de traitement, mais les cas plus graves dépendent de la cause et du risque de complications. Cette condition peut résulter de diverses causes, telles que des médicaments, des maladies sous-jacentes (infections, cancers) ou des troubles du système immunitaire.;Hématologie;Hématologie;moderate;2025-12-07 20:13:11.438275+00;2025-12-07 20:13:11.438275+00
cae11fc8-38a4-49be-b5be-e4cc58e024e5;Oreillons;;[];"Les oreillons sont une maladie causée par un virus. Ils affectent généralement les glandes situées de chaque côté du visage, appelées glandes parotides, qui produisent la salive. Les glandes enflées peuvent être sensibles ou douloureuses. Les oreillons ne sont pas courants en raison des vaccins, mais des épidémies se produisent. Les personnes non vaccinées courent un risque élevé d'infection. Les personnes vaccinées qui contractent les oreillons ont généralement des symptômes plus légers et moins de complications. Il n'existe pas de traitement spécifique pour les oreillons ; le traitement soulage la douleur et l'inconfort.";Maladie infectieuse;Pédiatrie, maladies infectieuses, médecine générale;moderate;2025-12-07 20:14:50.153766+00;2025-12-07 20:14:50.153766+00
f98580a4-770d-4070-85aa-17ed4b4fcf56;Cáncer de mama;;[];El cáncer de mama es un tipo de cáncer que comienza como una proliferación de células en el tejido mamario. Después del cáncer de piel, el cáncer de mama es el tipo más común diagnosticado en mujeres en Estados Unidos. Sin embargo, este tipo de cáncer no solo se desarrolla en las mujeres. Todas las personas nacen con un poco de tejido mamario, por lo que cualquiera puede desarrollar cáncer de mama. Las tasas de supervivencia del cáncer de mama están en aumento y la cantidad de personas que fallecen a causa del cáncer de mama baja constantemente. En gran parte, esto se debe al amplio apoyo a la concientización sobre el cáncer de mama y la financiación de investigaciones relacionadas. Los avances en los exámenes de detección del cáncer de mama les permiten a los profesionales de atención médica diagnosticar esta enfermedad más temprano, lo que aumenta las probabilidades de curarlo. Incluso cuando el cáncer de mama no se puede curar, existen muchos tratamientos para prolongar la vida. Los nuevos descubrimientos de las investigaciones sobre el cáncer de mama ayudan a los profesionales de atención médica a elegir los planes de tratamiento más eficaces. El cáncer de mama comienza cuando cambios en el ADN de las células en el tejido mamario provocan una multiplicación rápida y descontrolada de las células, formando un tumor que puede invadir y destruir tejido sano y, eventualmente, diseminarse a otras partes del cuerpo (metástasis). A menudo, los cambios se producen en las células que revisten los conductos mamarios (carcinoma ductal invasivo) o en las glándulas mamarias (carcinoma lobulillar invasivo).;Oncología;Oncología, Ginecología, Cirugía mamaria;severe;2025-12-07 20:18:14.77977+00;2025-12-07 20:18:14.77977+00
af03ed82-2ba3-4c57-8a67-b48495c1630d;Primary genital syphilis;A51.0;"[""Sifilis genital primer""]";Primary genital syphilis;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.493768+00;2025-12-07 20:07:33.638321+00
5c66cf81-c350-45b2-9655-2492bf97fc23;Fonction surrénale;;"[""Fonction des glandes surrénales""]";Les glandes surrénales, situées sur la partie céphalique de chaque rein, se composent d'un cortex et d'une médullaire. Le cortex surrénalien et la médullaire surrénalienne ont chacun des fonctions endocrines distinctes. Le cortex surrénalien produit des glucocorticoïdes (principalement le cortisol), des minéralocorticoïdes (principalement l'aldostérone) et des androgènes (principalement la déhydroépiandrostérone et l'androstènedione). La médullaire surrénalienne est composée de cellules chromaffines qui synthétisent et sécrètent des catécholamines (principalement l'épinéphrine et de moindres quantités de norépinéphrine), ainsi que des amines bioactives et des peptides (par ex., histamine, sérotonine, chromogranines, neuropeptide hormones). Les syndromes de déficience surrénale affectent généralement la production de toutes les hormones corticosurrénaliennes. L'hyperfonctionnement surrénalien peut se manifester par le syndrome de Cushing (hypersecrétion de glucocorticoïdes), l'hyperaldostéronisme (hypersecrétion d'aldostérone), le virilisme surrénalien (hypersecrétion d'androgènes) et les symptômes du phéochromocytome (hypersecrétion d'épinéphrine et de norépinéphrine).;Endocrinologie;Endocrinologie;;2025-12-07 20:09:51.481111+00;2025-12-07 20:09:51.481111+00
ca8a1126-d3d9-477c-bef2-c70591f025e6;Trouble de la personnalité borderline;;"[""TPB"",""Borderline""]";Le trouble de la personnalité limite est une affection mentale qui affecte la façon dont les gens se perçoivent et perçoivent les autres, ce qui rend difficile de fonctionner dans la vie quotidienne. Il comprend un schéma de relations instables et intenses, ainsi que l'impulsivité et une perception malsaine d'eux-mêmes. L'impulsivité implique d'avoir des émotions extrêmes et d'agir ou de faire des choses sans y penser d'abord. Les personnes atteintes de trouble de la personnalité limite ont une forte peur de l'abandon ou d'être laissées seules. Même si elles désirent des relations aimantes et durables, la peur d'être abandonnées entraîne souvent des sautes d'humeur et de la colère. Cela conduit également à l'impulsivité et à l'automutilation, ce qui peut éloigner les autres. Le trouble de la personnalité borderline commence généralement au début de l'âge adulte. La maladie est la plus grave au début de l'âge adulte. Les sautes d'humeur, la colère et l'impulsivité s'améliorent souvent avec l'âge. Mais les problèmes principaux d'image de soi et de peur de l'abandon, ainsi que les problèmes relationnels, persistent.;Trouble mental;Psychiatrie;severe;2025-12-07 20:13:38.557589+00;2025-12-07 20:13:38.557589+00
7d71520c-5514-4f4b-a4ab-5aaddec85559;Toux après l'arrêt du tabac;;"[""Toux du fumeur en sevrage"",""Coughing after quitting smoking""]";La toux après l'arrêt du tabac est un phénomène courant où le corps commence à se réparer. Le tabagisme paralyse et détruit les cils, de minuscules structures en forme de cheveux dans les voies respiratoires, empêchant l'élimination du mucus. Lors de l'arrêt du tabac, les cils repoussent et redeviennent actifs, aidant à évacuer le mucus des poumons, ce qui peut entraîner une augmentation temporaire de la toux. Cette toux peut durer de quelques semaines à un an, mais disparaît souvent d'elle-même. Si la toux persiste plus d'un mois, un avis médical est recommandé.;Pneumologie;Pneumologie;mild;2025-12-07 20:15:02.104262+00;2025-12-07 20:15:02.104262+00
8da4a10e-2796-4621-8cf2-68f8c4d252ac;Calculs rénaux;;[];Les calculs rénaux sont des accumulations d'éléments solides dans les reins. Le diagnostic implique des tests pour identifier leur cause et leur composition chimique. Ils peuvent varier en taille et en sévérité, allant de petits calculs pouvant être expulsés naturellement à de grands calculs nécessitant une intervention médicale.;Urologie;Néphrologie, Urologie;moderate;2025-12-07 20:15:59.256214+00;2025-12-07 20:15:59.256214+00
f955ca74-d411-44a0-8e13-14b18cc184f2;飞蚊症 (Floas de moscas volantes);;"[""Miodesopsias"",""Cuerpos flotantes""]";Las moscas volantes son pequeñas manchas o hebras que aparecen en el campo de visión. Son depósitos que se forman en el humor vítreo, la sustancia gelatinosa que llena el interior del ojo. La mayoría de las moscas volantes no requieren tratamiento, pero si perjudican la visión, se puede considerar la cirugía o el tratamiento con láser. La afección no suele ser grave, pero puede ser molesta.;Oftalmología;Oftalmología;mild;2025-12-07 20:17:35.416379+00;2025-12-07 20:17:35.416379+00
78ff589d-8e6e-43d4-a76f-e8163d76d009;Dyslexie;;"[""Trouble de la lecture""]";La dyslexie est un trouble d'apprentissage qui implique des difficultés de lecture en raison de problèmes d'identification des sons de la parole et d'apprentissage de leur relation avec les lettres et les mots (décodage). Également appelée trouble de la lecture, la dyslexie est le résultat de différences individuelles dans les zones du cerveau qui traitent le langage. La dyslexie n'est pas due à des problèmes d'intelligence, d'ouïe ou de vision. La plupart des enfants atteints de dyslexie peuvent réussir à l'école avec un tutorat ou un programme d'éducation spécialisé. Le soutien émotionnel joue également un rôle important. Bien qu'il n'existe pas de remède à la dyslexie, une évaluation et une intervention précoces donnent les meilleurs résultats. Parfois, la dyslexie n'est pas diagnostiquée pendant des années et n'est reconnue qu'à l'âge adulte, mais il n'est jamais trop tard pour chercher de l'aide.;Trouble neurologique du développement;Neurologie, Pédagogie, Psychologie;moderate;2025-12-07 20:17:47.145098+00;2025-12-07 20:17:47.145098+00
2d80a617-434a-4ffe-ba23-e1c0eacc4bf0;Maladie du foie gras associée à un dysfonctionnement métabolique (MASLD);;"[""Stéatose hépatique associée à un dysfonctionnement métabolique"",""maladie du foie gras"",""NAFLD"",""NASH""]";La MASLD (Metabolic Dysfunction-Associated Steatotic Liver Disease), anciennement appelée stéatose hépatique non alcoolique (NAFLD), se développe lorsque la graisse s'accumule dans le foie en raison de conditions telles que l'obésité, le diabète de type 2, un taux de cholestérol élevé et une hypertension artérielle. Une forme plus grave est la stéatohépatite associée à un dysfonctionnement métabolique (MASH), anciennement appelée stéatohépatite non alcoolique (NASH).;Hépatologie;Gastro-entérologie, Nutrition;moderate;2025-12-07 20:18:39.391488+00;2025-12-07 20:18:39.391488+00
2d32ffc3-02c7-43f4-bd1a-239615cbc494;Virus respiratoire syncytial;;"[""VRS""]";Le virus respiratoire syncytial (VRS) cause des infections des poumons et de l'appareil respiratoire. Il est si fréquent que la plupart des enfants ont déjà été infectés par le virus vers l'âge de 2 ans. Le VRS peut également infecter les adultes. Chez les adultes et les enfants plus âgés et en bonne santé, les symptômes du VRS sont généralement légers et ressemblent à ceux d'un rhume. Le VRS peut entraîner une infection grave chez certaines personnes, notamment les nourrissons de 12 mois ou moins (en particulier les prématurés), les personnes âgées, les personnes atteintes de maladies cardiaques et pulmonaires, ou celles dont le système immunitaire est affaibli.;Infectiologie;Pneumologie, Pédiatrie, Gériatrie;severe;2025-12-07 20:18:52.718283+00;2025-12-07 20:18:52.718283+00
6f838550-6913-4d01-9454-e2fd52839399;Phobies spécifiques;;[];Les phobies spécifiques sont une peur extrême d'objets ou de situations qui présentent peu ou pas de danger, mais qui provoquent une grande anxiété, ce qui pousse à éviter ces choses. Contrairement à l'anxiété passagère ressentie lors d'une conférence ou d'un examen, les phobies spécifiques durent longtemps. Sans traitement, les phobies spécifiques durent souvent toute la vie. Elles peuvent provoquer de fortes réponses physiques, mentales et émotionnelles, et affecter les activités professionnelles, scolaires ou sociales. Ce sont des troubles anxieux fréquents, plus courants chez les femmes. Toutes les phobies n'ont pas besoin de traitement, mais si une phobie affecte la vie quotidienne, plusieurs thérapies peuvent aider à la surmonter.;Trouble anxieux;Psychiatrie;moderate;2025-12-07 20:10:25.03299+00;2025-12-07 20:10:25.03299+00
f8611cd2-4ac0-4456-b347-8f7e42bbf9be;Tétanos;;"[""Lockjaw""]";Le tétanos est une maladie grave du système nerveux causée par une bactérie productrice de toxines. La maladie provoque des contractions musculaires, en particulier des muscles de la mâchoire et du cou. Le tétanos est communément appelé tétanos (lockjaw). Les complications graves du tétanos peuvent mettre la vie en danger. Il n'y a pas de remède contre le tétanos. Le traitement se concentre sur la gestion des symptômes et des complications jusqu'à ce que les effets de la toxine tétanique se résolvent. En raison de l'utilisation généralisée des vaccins, les cas de tétanos sont rares aux États-Unis et dans d'autres parties du monde développé. La maladie reste une menace pour les personnes qui ne sont pas à jour de leurs vaccinations. Elle est plus fréquente dans les pays en développement.;Infectiologie;Neurologie, Infectiologie;critical;2025-12-07 20:15:23.058779+00;2025-12-07 20:15:23.058779+00
a8a5f37d-4810-4ad7-ac9d-eb6f42b0c96f;Crachats de sang (hémoptysie);;"[""Hémoptysie"",""Cracher du sang""]";L'expectoration de sang (hémoptysie) peut indiquer une condition médicale mineure ou plus grave et nécessite une évaluation par un professionnel de la santé. Des crachats de sang importants ou persistants nécessitent une attention médicale d'urgence.;Pneumologie;Pneumologie;critical;2025-12-07 20:19:41.870789+00;2025-12-07 20:19:41.870789+00
2f3edc1a-a0e9-4d7f-8b93-3a95bb1a3104;Douleur neuropathique;;"[""Névralgie"",""Douleur liée aux lésions nerveuses""]";La douleur neuropathique est une douleur causée par des nerfs endommagés, activés de manière inappropriée et envoyant des signaux de douleur qui ne servent à aucune fin utile. Ce type de douleur peut être débilitant et difficile à contrôler, se manifestant souvent par une sensation de brûlure, de coup ou de tir.;Neurologie;Neurologie;severe;2025-12-07 20:22:04.856037+00;2025-12-07 20:22:04.856037+00
5db86aea-ed4e-4941-a312-e47a85c0ae50;Fracture de la hanche;;[];Une fracture de la hanche est une blessure grave, dont les complications peuvent être mortelles. Le risque de fracture de la hanche augmente avec l'âge et est souvent due à une chute ou à l'ostéoporose. Elle nécessite presque toujours une réparation chirurgicale ou un remplacement, suivi d'une thérapie physique.;Traumatologie;Orthopédie;critical;2025-12-07 20:22:20.672401+00;2025-12-07 20:22:20.672401+00
77843575-8db1-41e8-ac8e-c45544b1223c;Ictère du nouveau-né;;"[""Jaunisse du nouveau-né"",""Hyperbilirubinémie néonatale""]";L'ictère du nouveau-né est une coloration jaune de la peau et des yeux d'un nouveau-né, causée par une accumulation de bilirubine dans le sang. C'est une affection courante, souvent due à l'immaturité du foie du bébé, qui l'empêche d'éliminer suffisamment rapidement la bilirubine.;Pédiatrie;Pédiatrie, Néonatologie;moderate;2025-12-07 20:23:12.321795+00;2025-12-07 20:23:12.321795+00
8b6542f9-7c3c-46c2-bf5f-1e0aecf4706d;Cervicite;;[];La cervicite est une inflammation du col de l'utérus, la partie inférieure et étroite de l'utérus qui s'ouvre sur le vagin. Elle peut résulter d'infections sexuellement transmissibles (IST) ou de causes non infectieuses. Le traitement efficace implique de s'attaquer à la cause sous-jacente de l'inflammation.;Gynécologie;Gynécologie;moderate;2025-12-07 20:24:55.383229+00;2025-12-07 20:24:55.383229+00
